age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
54,technician,single,secondary,no,224,no,no,134,2,-1,0,unknown,no
52,technician,married,secondary,no,851,no,no,87,2,-1,0,unknown,no
35,housemaid,married,tertiary,no,2880,no,no,42,1,-1,0,unknown,no
40,admin.,married,secondary,no,1597,yes,no,633,1,-1,0,unknown,no
33,technician,divorced,tertiary,no,0,yes,no,72,1,-1,0,unknown,no
35,management,divorced,tertiary,no,771,yes,yes,221,5,-1,0,unknown,no
41,management,married,tertiary,no,30,no,no,171,7,-1,0,unknown,no
33,technician,married,secondary,no,346,yes,yes,379,1,-1,0,unknown,no
25,admin.,single,secondary,no,184,no,yes,437,7,-1,0,unknown,no
34,management,married,tertiary,no,580,yes,no,380,1,-1,0,unknown,no
28,blue-collar,single,unknown,no,913,yes,no,580,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,1967,yes,no,115,1,341,1,failure,no
29,student,single,unknown,no,2929,no,no,91,1,-1,0,unknown,no
38,technician,single,secondary,no,103,yes,no,159,1,187,3,failure,no
39,blue-collar,married,secondary,no,661,yes,no,84,4,267,4,failure,no
58,retired,married,secondary,no,19,no,yes,106,3,-1,0,unknown,no
36,self-employed,single,tertiary,no,258,no,no,230,1,-1,0,unknown,no
46,management,divorced,secondary,no,361,yes,no,86,7,-1,0,unknown,no
36,management,married,secondary,no,1898,yes,yes,233,1,-1,0,unknown,no
59,management,divorced,tertiary,no,0,no,no,196,3,-1,0,unknown,no
36,technician,married,secondary,no,3579,no,no,308,2,-1,0,unknown,no
34,housemaid,married,tertiary,no,1265,yes,no,397,3,-1,0,unknown,no
29,technician,single,tertiary,no,940,yes,no,757,1,330,1,failure,no
39,blue-collar,married,secondary,no,854,yes,yes,181,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,1464,no,no,133,2,-1,0,unknown,no
29,services,married,secondary,no,3748,no,no,322,3,-1,0,unknown,no
53,technician,married,primary,no,6839,yes,no,77,1,-1,0,unknown,no
29,blue-collar,married,primary,no,-235,yes,no,189,1,-1,0,unknown,no
44,management,single,tertiary,yes,12,yes,no,126,2,-1,0,unknown,no
28,student,single,tertiary,no,61,yes,no,401,8,-1,0,unknown,no
37,technician,married,tertiary,no,0,no,no,76,1,-1,0,unknown,no
45,management,divorced,tertiary,no,6269,yes,no,20,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,142,no,yes,424,4,-1,0,unknown,no
34,services,married,secondary,no,24,yes,no,124,1,-1,0,unknown,no
32,blue-collar,married,unknown,no,1267,yes,no,66,2,-1,0,unknown,no
40,services,married,secondary,no,2346,no,no,182,3,-1,0,unknown,no
30,technician,single,secondary,no,133,yes,no,113,2,-1,0,unknown,no
55,management,married,tertiary,no,16786,no,no,90,1,-1,0,unknown,no
50,management,married,tertiary,no,400,no,no,343,2,-1,0,unknown,no
45,admin.,married,unknown,no,2033,no,no,48,4,-1,0,unknown,no
54,management,married,tertiary,no,1938,yes,no,81,7,-1,0,unknown,no
37,admin.,married,secondary,yes,0,no,no,89,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,-164,no,no,87,1,-1,0,unknown,no
39,management,married,tertiary,no,1241,yes,no,138,2,-1,0,unknown,no
59,entrepreneur,married,primary,no,0,no,no,239,1,-1,0,unknown,no
40,technician,married,secondary,no,214,no,no,59,6,-1,0,unknown,no
48,management,single,tertiary,no,399,no,yes,126,1,-1,0,unknown,no
73,retired,married,primary,no,1388,no,no,146,3,190,3,success,no
28,self-employed,single,tertiary,no,805,no,no,116,5,170,2,failure,no
50,services,single,secondary,no,1716,yes,no,272,1,-1,0,unknown,no
35,unemployed,married,secondary,no,2228,no,no,461,2,-1,0,unknown,no
45,services,single,secondary,no,1515,no,no,14,4,-1,0,unknown,no
51,self-employed,married,secondary,no,44,yes,yes,79,1,-1,0,unknown,no
47,admin.,single,primary,no,683,no,no,101,1,-1,0,unknown,no
54,blue-collar,divorced,unknown,no,-473,yes,no,239,1,351,2,failure,no
54,services,married,secondary,no,4482,yes,no,97,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,911,yes,no,434,2,181,5,other,no
74,retired,married,secondary,no,3771,no,no,159,1,-1,0,unknown,no
32,technician,married,secondary,no,1119,no,no,371,2,-1,0,unknown,no
56,management,married,tertiary,no,-6,no,no,29,16,-1,0,unknown,no
57,retired,divorced,secondary,no,-663,yes,no,210,1,351,2,failure,no
33,blue-collar,married,secondary,no,686,yes,yes,30,6,343,12,other,no
44,blue-collar,married,primary,no,112,yes,no,225,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,83,yes,yes,310,1,-1,0,unknown,no
48,blue-collar,married,primary,no,418,yes,no,102,3,-1,0,unknown,no
38,management,married,secondary,no,3840,yes,yes,62,1,-1,0,unknown,no
26,management,single,tertiary,no,7628,no,no,263,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,-10,yes,no,106,1,-1,0,unknown,no
28,management,married,secondary,no,3,yes,no,112,2,24,2,other,no
55,management,married,tertiary,no,1433,no,no,298,3,-1,0,unknown,no
40,technician,married,secondary,no,0,yes,yes,105,2,172,1,failure,no
39,management,married,tertiary,no,756,yes,no,268,1,-1,0,unknown,no
43,services,divorced,secondary,no,313,yes,no,155,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,4996,yes,no,205,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,74,no,no,248,2,-1,0,unknown,no
53,technician,married,tertiary,no,431,yes,no,55,1,328,1,failure,no
44,unemployed,divorced,secondary,no,522,no,no,411,1,-1,0,unknown,no
42,housemaid,married,primary,no,0,no,yes,83,2,-1,0,unknown,no
59,retired,married,tertiary,no,1296,no,no,862,11,-1,0,unknown,no
32,blue-collar,single,secondary,no,435,yes,no,373,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,2128,yes,no,98,1,-1,0,unknown,no
30,management,single,secondary,no,-383,yes,no,170,1,-1,0,unknown,no
38,technician,single,secondary,no,1019,yes,no,249,1,-1,0,unknown,no
40,blue-collar,single,primary,no,1780,no,yes,114,1,-1,0,unknown,no
34,management,single,tertiary,no,431,no,no,401,1,-1,0,unknown,no
33,technician,single,tertiary,no,8097,no,yes,500,2,-1,0,unknown,no
27,unemployed,single,secondary,no,0,yes,no,53,6,-1,0,unknown,no
39,blue-collar,married,secondary,no,138,no,no,61,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,292,yes,yes,84,2,-1,0,unknown,no
55,services,married,tertiary,no,606,no,yes,114,2,-1,0,unknown,no
59,blue-collar,married,secondary,no,0,yes,no,226,1,-1,0,unknown,no
37,management,married,tertiary,no,26,no,no,151,7,62,4,failure,no
38,services,single,secondary,no,322,yes,no,61,1,-1,0,unknown,no
20,admin.,single,secondary,no,336,no,yes,133,1,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,36935,yes,no,41,1,-1,0,unknown,no
48,admin.,married,unknown,no,0,yes,no,85,1,168,2,failure,no
36,management,married,tertiary,no,928,yes,no,239,1,-1,0,unknown,no
30,management,single,tertiary,no,2,no,no,19,21,-1,0,unknown,no
45,management,married,tertiary,no,2220,yes,no,128,2,-1,0,unknown,no
31,blue-collar,divorced,secondary,no,1125,no,yes,548,1,-1,0,unknown,no
40,technician,married,secondary,no,503,yes,no,127,3,-1,0,unknown,no
58,entrepreneur,married,tertiary,no,2920,yes,no,136,1,-1,0,unknown,no
35,blue-collar,married,primary,no,4319,no,no,266,1,-1,0,unknown,no
42,management,married,tertiary,no,0,no,no,81,3,-1,0,unknown,no
48,blue-collar,married,primary,no,1080,yes,no,197,2,-1,0,unknown,no
52,technician,single,secondary,no,36,yes,no,335,1,-1,0,unknown,no
30,services,single,tertiary,no,803,no,no,243,1,-1,0,unknown,no
43,blue-collar,married,primary,no,8,no,no,245,5,-1,0,unknown,no
43,blue-collar,married,secondary,no,833,no,no,156,1,-1,0,unknown,no
30,management,single,tertiary,no,3410,yes,no,140,1,-1,0,unknown,no
46,technician,married,unknown,no,605,yes,no,780,2,-1,0,unknown,no
43,entrepreneur,married,tertiary,no,13342,yes,no,465,1,-1,0,unknown,no
36,admin.,married,tertiary,no,586,yes,no,126,1,-1,0,unknown,no
42,management,married,tertiary,no,559,no,no,88,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,4910,yes,no,1090,1,-1,0,unknown,no
50,management,single,secondary,no,4527,yes,no,140,1,-1,0,unknown,no
25,blue-collar,single,primary,no,-221,yes,no,250,1,-1,0,unknown,no
36,management,married,tertiary,no,242,yes,no,20,1,-1,0,unknown,no
59,retired,divorced,primary,no,20,no,no,298,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,797,yes,no,72,8,-1,0,unknown,no
45,management,married,primary,no,321,yes,no,918,4,-1,0,unknown,no
49,entrepreneur,married,tertiary,no,313,yes,no,42,2,188,2,failure,no
54,technician,divorced,secondary,no,136,no,yes,151,4,-1,0,unknown,no
33,admin.,married,secondary,no,0,yes,yes,160,1,-1,0,unknown,no
67,technician,married,secondary,no,0,no,no,1152,2,188,1,success,no
31,admin.,married,secondary,no,54,yes,no,226,1,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,0,no,yes,237,4,-1,0,unknown,no
28,admin.,single,tertiary,no,373,yes,no,126,1,-1,0,unknown,no
58,management,divorced,tertiary,no,577,no,no,1244,3,-1,0,unknown,no
30,services,divorced,secondary,no,0,no,no,89,1,-1,0,unknown,no
53,retired,married,secondary,no,1296,yes,no,115,1,-1,0,unknown,no
51,unknown,married,unknown,no,2642,no,no,52,6,-1,0,unknown,no
47,blue-collar,married,secondary,no,3237,yes,no,198,3,-1,0,unknown,no
30,management,single,tertiary,no,1191,no,no,381,4,-1,0,unknown,no
38,management,married,tertiary,no,2278,yes,yes,244,1,-1,0,unknown,no
53,technician,single,secondary,no,-165,yes,no,89,1,-1,0,unknown,no
59,retired,married,unknown,no,178,yes,no,330,2,-1,0,unknown,no
57,unemployed,married,tertiary,no,209,no,no,453,1,-1,0,unknown,no
36,self-employed,single,tertiary,no,3560,no,no,409,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,490,yes,no,386,2,-1,0,unknown,no
56,technician,single,secondary,no,3499,yes,no,248,3,-1,0,unknown,no
38,unemployed,married,secondary,no,995,no,no,84,1,-1,0,unknown,no
47,management,married,unknown,no,1128,no,no,65,2,-1,0,unknown,no
30,self-employed,married,tertiary,no,163,yes,no,149,1,362,8,other,no
42,entrepreneur,single,primary,no,103,yes,no,156,5,-1,0,unknown,no
34,management,divorced,tertiary,no,70,yes,no,5,1,701,6,other,no
29,services,married,secondary,no,191,yes,no,87,1,-1,0,unknown,no
49,management,married,secondary,no,1601,no,no,47,5,-1,0,unknown,no
59,management,married,tertiary,no,287,yes,no,818,2,242,8,failure,no
30,management,single,tertiary,no,199,no,yes,131,7,-1,0,unknown,no
37,technician,married,secondary,no,177,yes,no,464,3,-1,0,unknown,no
27,admin.,single,tertiary,no,832,no,no,336,1,-1,0,unknown,no
24,student,single,secondary,no,493,yes,no,85,4,358,1,other,no
55,management,married,tertiary,no,13578,no,no,247,2,-1,0,unknown,no
60,technician,divorced,secondary,no,-50,no,no,433,12,-1,0,unknown,no
30,services,married,secondary,no,292,yes,yes,651,4,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,0,yes,no,150,1,-1,0,unknown,no
36,admin.,married,secondary,no,0,no,yes,113,8,-1,0,unknown,no
44,blue-collar,married,secondary,no,294,yes,no,66,2,-1,0,unknown,no
38,management,married,tertiary,no,-558,yes,no,533,1,-1,0,unknown,no
60,management,married,tertiary,yes,-311,no,no,151,6,-1,0,unknown,no
58,services,married,secondary,no,688,no,no,152,2,-1,0,unknown,no
30,admin.,single,secondary,no,-548,yes,yes,70,2,-1,0,unknown,no
39,technician,married,tertiary,no,94,no,no,70,2,-1,0,unknown,no
44,housemaid,single,secondary,no,299,no,no,186,1,-1,0,unknown,no
32,management,married,secondary,no,6217,yes,yes,486,2,181,2,failure,no
32,blue-collar,married,primary,no,494,yes,no,252,2,-1,0,unknown,no
47,admin.,single,secondary,no,594,yes,no,161,1,-1,0,unknown,no
37,technician,married,tertiary,yes,0,yes,no,93,14,-1,0,unknown,no
86,retired,divorced,unknown,no,157,no,no,147,1,-1,0,unknown,no
38,technician,married,secondary,no,183,yes,no,256,3,339,2,failure,no
31,management,married,tertiary,no,22867,yes,no,241,2,-1,0,unknown,no
49,services,single,secondary,no,1884,yes,no,43,1,-1,0,unknown,no
53,retired,married,primary,no,0,no,yes,747,1,-1,0,unknown,no
55,management,divorced,tertiary,no,446,no,no,159,1,-1,0,unknown,no
30,management,single,tertiary,no,114,no,no,65,4,-1,0,unknown,no
41,management,married,tertiary,no,217,no,no,328,1,-1,0,unknown,no
31,services,married,secondary,no,1783,yes,yes,219,1,-1,0,unknown,no
39,services,married,secondary,no,208,no,yes,122,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,1311,yes,no,746,1,-1,0,unknown,no
45,management,divorced,tertiary,no,2813,yes,no,43,1,-1,0,unknown,no
42,management,married,tertiary,no,783,yes,no,77,2,128,3,failure,no
35,management,single,tertiary,no,243,yes,no,102,3,-1,0,unknown,no
43,self-employed,married,secondary,no,5704,yes,no,139,2,-1,0,unknown,no
54,management,married,secondary,no,2895,yes,no,20,2,256,1,failure,no
43,blue-collar,married,primary,no,377,no,yes,11,5,-1,0,unknown,no
33,admin.,married,secondary,no,2,yes,no,201,1,-1,0,unknown,no
31,management,single,tertiary,no,153,no,no,65,3,-1,0,unknown,no
42,unemployed,married,secondary,no,-165,yes,yes,179,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,2764,yes,no,158,1,357,1,failure,no
36,blue-collar,married,secondary,no,6699,yes,no,201,3,-1,0,unknown,no
51,services,married,secondary,no,7,yes,no,8,30,-1,0,unknown,no
50,blue-collar,married,primary,no,2590,yes,no,257,6,-1,0,unknown,no
32,student,single,secondary,no,14,no,no,144,3,136,1,other,no
37,management,married,tertiary,no,2672,yes,no,549,1,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,881,yes,yes,162,1,-1,0,unknown,no
52,blue-collar,married,primary,no,4793,yes,no,176,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,370,yes,no,160,1,-1,0,unknown,no
38,management,single,tertiary,no,6836,yes,no,374,4,-1,0,unknown,no
50,blue-collar,married,primary,no,859,yes,yes,56,5,196,7,failure,no
32,blue-collar,single,secondary,no,1940,yes,yes,299,3,-1,0,unknown,no
24,blue-collar,single,primary,no,1033,yes,no,283,1,-1,0,unknown,no
36,management,married,tertiary,no,532,yes,no,603,1,-1,0,unknown,no
42,technician,single,secondary,no,-321,no,no,230,2,-1,0,unknown,no
50,blue-collar,married,primary,no,383,no,no,382,2,-1,0,unknown,no
41,blue-collar,married,primary,no,865,no,yes,19,5,-1,0,unknown,no
34,admin.,single,secondary,no,1352,yes,no,126,1,334,3,other,no
29,technician,married,tertiary,no,-722,no,yes,121,4,-1,0,unknown,no
47,management,married,secondary,no,1144,no,yes,324,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,794,yes,no,342,1,252,1,other,no
49,self-employed,married,secondary,no,2061,yes,yes,137,3,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,36,yes,no,109,2,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,734,yes,no,295,1,168,4,other,no
36,services,single,secondary,no,99,no,no,256,9,-1,0,unknown,no
44,blue-collar,married,secondary,no,879,yes,no,383,1,-1,0,unknown,no
29,management,married,tertiary,no,0,yes,no,91,2,-1,0,unknown,no
33,management,single,tertiary,no,4128,yes,no,456,6,-1,0,unknown,no
40,admin.,married,secondary,no,0,yes,no,193,2,-1,0,unknown,no
33,management,single,tertiary,no,275,no,no,348,1,-1,0,unknown,no
54,management,married,tertiary,no,6525,yes,no,133,1,170,3,failure,no
32,management,single,tertiary,no,9317,no,no,92,3,-1,0,unknown,no
57,management,married,tertiary,no,350,no,no,87,3,-1,0,unknown,no
46,management,married,tertiary,no,699,no,no,241,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,906,yes,yes,218,7,-1,0,unknown,no
35,management,married,secondary,no,97,yes,no,135,4,-1,0,unknown,no
36,admin.,single,secondary,no,115,no,no,134,3,91,1,failure,no
37,admin.,married,secondary,no,36,yes,no,428,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,1076,yes,no,77,2,391,2,other,no
38,blue-collar,single,secondary,no,-56,yes,yes,247,2,-1,0,unknown,no
34,admin.,single,secondary,no,1504,yes,no,395,3,-1,0,unknown,no
45,services,single,secondary,no,482,yes,yes,637,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,208,no,no,333,15,-1,0,unknown,no
42,management,married,tertiary,no,441,no,no,296,9,-1,0,unknown,no
55,admin.,married,secondary,no,-2,no,no,76,1,-1,0,unknown,no
57,housemaid,divorced,primary,no,8278,no,no,408,3,-1,0,unknown,no
58,management,married,secondary,no,407,yes,no,145,2,-1,0,unknown,no
48,technician,married,secondary,no,197,no,yes,47,2,222,3,other,no
33,technician,married,secondary,no,348,yes,no,263,2,294,1,success,no
43,technician,divorced,tertiary,no,101,no,no,173,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,294,yes,no,594,2,-1,0,unknown,no
26,admin.,single,tertiary,no,3730,yes,no,93,1,98,4,other,no
56,management,divorced,tertiary,no,3885,yes,no,51,1,-1,0,unknown,no
54,technician,married,tertiary,no,4582,yes,no,165,1,-1,0,unknown,no
33,services,married,secondary,no,403,yes,no,274,2,-1,0,unknown,no
36,entrepreneur,single,tertiary,no,145,yes,no,450,2,304,2,success,no
46,technician,single,secondary,no,834,yes,no,196,2,-1,0,unknown,no
40,services,married,secondary,no,664,yes,yes,29,5,-1,0,unknown,no
50,management,divorced,tertiary,no,299,no,no,666,3,-1,0,unknown,no
55,entrepreneur,divorced,primary,no,29,no,no,500,1,-1,0,unknown,no
41,admin.,married,secondary,no,124,yes,no,191,3,-1,0,unknown,no
26,technician,single,secondary,no,124,yes,no,57,8,-1,0,unknown,no
35,management,single,tertiary,no,0,no,no,131,2,-1,0,unknown,no
53,self-employed,married,tertiary,no,20,yes,no,218,2,-1,0,unknown,no
31,technician,single,secondary,no,31868,no,no,34,6,-1,0,unknown,no
59,retired,married,secondary,no,599,yes,no,31,1,-1,0,unknown,no
42,technician,divorced,secondary,no,248,no,no,163,4,-1,0,unknown,no
45,technician,married,secondary,no,0,no,no,99,1,-1,0,unknown,no
58,admin.,married,primary,no,879,yes,no,242,7,-1,0,unknown,no
33,technician,single,tertiary,no,34,no,no,13,30,-1,0,unknown,no
47,blue-collar,married,secondary,no,2548,yes,no,577,1,368,1,other,no
31,services,single,secondary,no,3,yes,no,41,1,-1,0,unknown,no
40,admin.,married,secondary,no,1395,yes,yes,122,2,-1,0,unknown,no
28,blue-collar,married,primary,no,-196,no,no,209,1,-1,0,unknown,no
42,blue-collar,married,primary,no,205,yes,no,582,1,-1,0,unknown,no
53,blue-collar,single,secondary,no,1442,no,no,137,8,188,2,other,no
33,admin.,married,secondary,no,393,yes,no,383,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,-185,yes,yes,170,1,-1,0,unknown,no
50,housemaid,single,primary,no,1158,yes,no,116,3,265,3,failure,no
30,blue-collar,single,secondary,no,1165,yes,no,365,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,10721,yes,no,394,3,-1,0,unknown,no
39,technician,divorced,secondary,no,1270,yes,no,245,4,-1,0,unknown,no
29,management,married,tertiary,no,16,yes,no,605,6,-1,0,unknown,no
32,technician,single,secondary,no,930,yes,no,122,1,-1,0,unknown,no
38,technician,single,tertiary,no,0,no,no,247,2,-1,0,unknown,no
55,technician,married,secondary,no,0,no,no,506,2,-1,0,unknown,no
38,admin.,married,primary,no,-175,yes,no,86,9,-1,0,unknown,no
47,blue-collar,married,primary,no,328,yes,no,58,1,-1,0,unknown,no
57,management,married,secondary,no,0,no,no,132,1,-1,0,unknown,no
32,technician,married,secondary,no,2556,no,no,269,3,-1,0,unknown,no
37,unemployed,married,secondary,no,4969,yes,no,169,1,-1,0,unknown,no
30,management,single,tertiary,no,726,yes,no,39,1,342,3,failure,no
39,technician,married,secondary,no,-1451,yes,yes,65,5,-1,0,unknown,no
